timestamp,state,city,order_volume
2026-01-12 17:00:00,Tamil Nadu,Coimbatore,516
2026-01-12 17:00:00,Telangana,Hyderabad,1103
2026-01-12 17:00:00,West Bengal,Kolkata,769
2026-01-12 18:00:00,Delhi,New Delhi,1639
2026-01-12 18:00:00,Goa,Panaji,164
2026-01-12 18:00:00,Goa,Vasco da Gama,120
2026-01-12 18:00:00,Gujarat,Ahmedabad,931
2026-01-12 18:00:00,Gujarat,Surat,767
2026-01-12 18:00:00,Gujarat,Vadodara,417
2026-01-12 18:00:00,Karnataka,Bengaluru,1546
2026-01-12 18:00:00,Karnataka,Mangaluru,266
2026-01-12 18:00:00,Karnataka,Mysuru,360
2026-01-12 18:00:00,Maharashtra,Kolhapur,243
2026-01-12 18:00:00,Maharashtra,Mumbai,1695
2026-01-12 18:00:00,Maharashtra,Nagpur,430
2026-01-12 18:00:00,Maharashtra,Pune,653
2026-01-12 18:00:00,Tamil Nadu,Chennai,959
2026-01-12 18:00:00,Tamil Nadu,Coimbatore,515
2026-01-12 18:00:00,Telangana,Hyderabad,1166
2026-01-12 18:00:00,West Bengal,Kolkata,883
2026-01-12 19:00:00,Delhi,New Delhi,1658
2026-01-12 19:00:00,Goa,Panaji,159
2026-01-12 19:00:00,Goa,Vasco da Gama,120
2026-01-12 19:00:00,Gujarat,Ahmedabad,936
2026-01-12 19:00:00,Gujarat,Surat,786
2026-01-12 19:00:00,Gujarat,Vadodara,463
2026-01-12 19:00:00,Karnataka,Bengaluru,1563
2026-01-12 19:00:00,Karnataka,Mangaluru,305
2026-01-12 19:00:00,Karnataka,Mysuru,372
2026-01-12 19:00:00,Maharashtra,Kolhapur,238
2026-01-12 19:00:00,Maharashtra,Mumbai,1522
2026-01-12 19:00:00,Maharashtra,Nagpur,402
2026-01-12 19:00:00,Maharashtra,Pune,671
2026-01-12 19:00:00,Tamil Nadu,Chennai,1012
2026-01-12 19:00:00,Tamil Nadu,Coimbatore,497
2026-01-12 19:00:00,Telangana,Hyderabad,1049
2026-01-12 19:00:00,West Bengal,Kolkata,782
2026-01-12 20:00:00,Delhi,New Delhi,1739
2026-01-12 20:00:00,Goa,Panaji,192
2026-01-12 20:00:00,Goa,Vasco da Gama,131
2026-01-12 20:00:00,Gujarat,Ahmedabad,904
2026-01-12 20:00:00,Gujarat,Surat,710
2026-01-12 20:00:00,Gujarat,Vadodara,432
2026-01-12 20:00:00,Karnataka,Bengaluru,1420
2026-01-12 20:00:00,Karnataka,Mangaluru,285
2026-01-12 20:00:00,Karnataka,Mysuru,363
2026-01-12 20:00:00,Maharashtra,Kolhapur,244
2026-01-12 20:00:00,Maharashtra,Mumbai,1647
2026-01-12 20:00:00,Maharashtra,Nagpur,396
2026-01-12 20:00:00,Maharashtra,Pune,722
2026-01-12 20:00:00,Tamil Nadu,Chennai,1043
2026-01-12 20:00:00,Tamil Nadu,Coimbatore,477
2026-01-12 20:00:00,Telangana,Hyderabad,1087
2026-01-12 20:00:00,West Bengal,Kolkata,810
2026-01-12 21:00:00,Delhi,New Delhi,1759
2026-01-12 21:00:00,Goa,Panaji,175
2026-01-12 21:00:00,Goa,Vasco da Gama,127
2026-01-12 21:00:00,Gujarat,Ahmedabad,847
2026-01-12 21:00:00,Gujarat,Surat,818
2026-01-12 21:00:00,Gujarat,Vadodara,437
2026-01-12 21:00:00,Karnataka,Bengaluru,1458
2026-01-12 21:00:00,Karnataka,Mangaluru,282
2026-01-12 21:00:00,Karnataka,Mysuru,364
2026-01-12 21:00:00,Maharashtra,Kolhapur,245
2026-01-12 21:00:00,Maharashtra,Mumbai,1713
2026-01-12 21:00:00,Maharashtra,Nagpur,389
2026-01-12 21:00:00,Maharashtra,Pune,679
2026-01-12 21:00:00,Tamil Nadu,Chennai,1009
2026-01-12 21:00:00,Tamil Nadu,Coimbatore,487
2026-01-12 21:00:00,Telangana,Hyderabad,1133
2026-01-12 21:00:00,West Bengal,Kolkata,801
2026-01-12 22:00:00,Delhi,New Delhi,624
2026-01-12 22:00:00,Goa,Panaji,62
2026-01-12 22:00:00,Goa,Vasco da Gama,50
2026-01-12 22:00:00,Gujarat,Ahmedabad,359
2026-01-12 22:00:00,Gujarat,Surat,312
2026-01-12 22:00:00,Gujarat,Vadodara,185
2026-01-12 22:00:00,Karnataka,Bengaluru,632
2026-01-12 22:00:00,Karnataka,Mangaluru,122
2026-01-12 22:00:00,Karnataka,Mysuru,134
2026-01-12 22:00:00,Maharashtra,Kolhapur,103
2026-01-12 22:00:00,Maharashtra,Mumbai,600
2026-01-12 22:00:00,Maharashtra,Nagpur,145
2026-01-12 22:00:00,Maharashtra,Pune,286
2026-01-12 22:00:00,Tamil Nadu,Chennai,452
2026-01-12 22:00:00,Tamil Nadu,Coimbatore,220
2026-01-12 22:00:00,Telangana,Hyderabad,492
2026-01-12 22:00:00,West Bengal,Kolkata,369
2026-01-12 23:00:00,Delhi,New Delhi,658
2026-01-12 23:00:00,Goa,Panaji,64
2026-01-12 23:00:00,Goa,Vasco da Gama,62
2026-01-12 23:00:00,Gujarat,Ahmedabad,356
2026-01-12 23:00:00,Gujarat,Surat,289
2026-01-12 23:00:00,Gujarat,Vadodara,180
2026-01-12 23:00:00,Karnataka,Bengaluru,605
2026-01-12 23:00:00,Karnataka,Mangaluru,118
2026-01-12 23:00:00,Karnataka,Mysuru,126
2026-01-12 23:00:00,Maharashtra,Kolhapur,92
2026-01-12 23:00:00,Maharashtra,Mumbai,625
2026-01-12 23:00:00,Maharashtra,Nagpur,141
2026-01-12 23:00:00,Maharashtra,Pune,302
2026-01-12 23:00:00,Tamil Nadu,Chennai,398
2026-01-12 23:00:00,Tamil Nadu,Coimbatore,193
2026-01-12 23:00:00,Telangana,Hyderabad,410
2026-01-12 23:00:00,West Bengal,Kolkata,328
2026-01-13 00:00:00,Delhi,New Delhi,657
2026-01-13 00:00:00,Goa,Panaji,74
2026-01-13 00:00:00,Goa,Vasco da Gama,48
2026-01-13 00:00:00,Gujarat,Ahmedabad,352
2026-01-13 00:00:00,Gujarat,Surat,308
2026-01-13 00:00:00,Gujarat,Vadodara,171
2026-01-13 00:00:00,Karnataka,Bengaluru,574
2026-01-13 00:00:00,Karnataka,Mangaluru,116
2026-01-13 00:00:00,Karnataka,Mysuru,166
2026-01-13 00:00:00,Maharashtra,Kolhapur,89
2026-01-13 00:00:00,Maharashtra,Mumbai,670
2026-01-13 00:00:00,Maharashtra,Nagpur,155
2026-01-13 00:00:00,Maharashtra,Pune,271
2026-01-13 00:00:00,Tamil Nadu,Chennai,404
2026-01-13 00:00:00,Tamil Nadu,Coimbatore,182
2026-01-13 00:00:00,Telangana,Hyderabad,494
2026-01-13 00:00:00,West Bengal,Kolkata,343
2026-01-13 01:00:00,Delhi,New Delhi,153
2026-01-13 01:00:00,Goa,Panaji,23
2026-01-13 01:00:00,Goa,Vasco da Gama,0
2026-01-13 01:00:00,Gujarat,Ahmedabad,57
2026-01-13 01:00:00,Gujarat,Surat,12
2026-01-13 01:00:00,Gujarat,Vadodara,11
2026-01-13 01:00:00,Karnataka,Bengaluru,36
2026-01-13 01:00:00,Karnataka,Mangaluru,27
2026-01-13 01:00:00,Karnataka,Mysuru,45
2026-01-13 01:00:00,Maharashtra,Kolhapur,16
2026-01-13 01:00:00,Maharashtra,Mumbai,28
2026-01-13 01:00:00,Maharashtra,Nagpur,0
2026-01-13 01:00:00,Maharashtra,Pune,57
2026-01-13 01:00:00,Tamil Nadu,Chennai,28
2026-01-13 01:00:00,Tamil Nadu,Coimbatore,23
2026-01-13 01:00:00,Telangana,Hyderabad,79
2026-01-13 01:00:00,West Bengal,Kolkata,100
2026-01-13 02:00:00,Delhi,New Delhi,68
2026-01-13 02:00:00,Goa,Panaji,0
2026-01-13 02:00:00,Goa,Vasco da Gama,0
2026-01-13 02:00:00,Gujarat,Ahmedabad,54
2026-01-13 02:00:00,Gujarat,Surat,38
2026-01-13 02:00:00,Gujarat,Vadodara,8
2026-01-13 02:00:00,Karnataka,Bengaluru,101
2026-01-13 02:00:00,Karnataka,Mangaluru,3
2026-01-13 02:00:00,Karnataka,Mysuru,7
2026-01-13 02:00:00,Maharashtra,Kolhapur,18
2026-01-13 02:00:00,Maharashtra,Mumbai,128
2026-01-13 02:00:00,Maharashtra,Nagpur,10
2026-01-13 02:00:00,Maharashtra,Pune,27
2026-01-13 02:00:00,Tamil Nadu,Chennai,7
2026-01-13 02:00:00,Tamil Nadu,Coimbatore,25
2026-01-13 02:00:00,Telangana,Hyderabad,54
2026-01-13 02:00:00,West Bengal,Kolkata,20
2026-01-13 03:00:00,Delhi,New Delhi,33
2026-01-13 03:00:00,Goa,Panaji,39
2026-01-13 03:00:00,Goa,Vasco da Gama,15
2026-01-13 03:00:00,Gujarat,Ahmedabad,3
2026-01-13 03:00:00,Gujarat,Surat,26
2026-01-13 03:00:00,Gujarat,Vadodara,44
2026-01-13 03:00:00,Karnataka,Bengaluru,136
2026-01-13 03:00:00,Karnataka,Mangaluru,8
2026-01-13 03:00:00,Karnataka,Mysuru,7
2026-01-13 03:00:00,Maharashtra,Kolhapur,19
2026-01-13 03:00:00,Maharashtra,Mumbai,48
2026-01-13 03:00:00,Maharashtra,Nagpur,13
2026-01-13 03:00:00,Maharashtra,Pune,3
2026-01-13 03:00:00,Tamil Nadu,Chennai,103
2026-01-13 03:00:00,Tamil Nadu,Coimbatore,33
2026-01-13 03:00:00,Telangana,Hyderabad,84
2026-01-13 03:00:00,West Bengal,Kolkata,30
2026-01-13 04:00:00,Delhi,New Delhi,66
2026-01-13 04:00:00,Goa,Panaji,0
2026-01-13 04:00:00,Goa,Vasco da Gama,1
2026-01-13 04:00:00,Gujarat,Ahmedabad,79
2026-01-13 04:00:00,Gujarat,Surat,68
2026-01-13 04:00:00,Gujarat,Vadodara,0
2026-01-13 04:00:00,Karnataka,Bengaluru,168
2026-01-13 04:00:00,Karnataka,Mangaluru,22
2026-01-13 04:00:00,Karnataka,Mysuru,29
2026-01-13 04:00:00,Maharashtra,Kolhapur,9
2026-01-13 04:00:00,Maharashtra,Mumbai,50
2026-01-13 04:00:00,Maharashtra,Nagpur,33
2026-01-13 04:00:00,Maharashtra,Pune,43
2026-01-13 04:00:00,Tamil Nadu,Chennai,22
2026-01-13 04:00:00,Tamil Nadu,Coimbatore,44
2026-01-13 04:00:00,Telangana,Hyderabad,75
2026-01-13 04:00:00,West Bengal,Kolkata,78
2026-01-13 05:00:00,Delhi,New Delhi,47
2026-01-13 05:00:00,Goa,Panaji,0
2026-01-13 05:00:00,Goa,Vasco da Gama,13
2026-01-13 05:00:00,Gujarat,Ahmedabad,18
2026-01-13 05:00:00,Gujarat,Surat,71
2026-01-13 05:00:00,Gujarat,Vadodara,7
2026-01-13 05:00:00,Karnataka,Bengaluru,125
2026-01-13 05:00:00,Karnataka,Mangaluru,40
2026-01-13 05:00:00,Karnataka,Mysuru,34
2026-01-13 05:00:00,Maharashtra,Kolhapur,0
2026-01-13 05:00:00,Maharashtra,Mumbai,79
2026-01-13 05:00:00,Maharashtra,Nagpur,43
2026-01-13 05:00:00,Maharashtra,Pune,31
2026-01-13 05:00:00,Tamil Nadu,Chennai,60
2026-01-13 05:00:00,Tamil Nadu,Coimbatore,16
2026-01-13 05:00:00,Telangana,Hyderabad,139
2026-01-13 05:00:00,West Bengal,Kolkata,38
2026-01-13 06:00:00,Delhi,New Delhi,636
2026-01-13 06:00:00,Goa,Panaji,80
2026-01-13 06:00:00,Goa,Vasco da Gama,42
2026-01-13 06:00:00,Gujarat,Ahmedabad,403
2026-01-13 06:00:00,Gujarat,Surat,313
2026-01-13 06:00:00,Gujarat,Vadodara,210
2026-01-13 06:00:00,Karnataka,Bengaluru,580
2026-01-13 06:00:00,Karnataka,Mangaluru,122
2026-01-13 06:00:00,Karnataka,Mysuru,152
2026-01-13 06:00:00,Maharashtra,Kolhapur,84
2026-01-13 06:00:00,Maharashtra,Mumbai,602
2026-01-13 06:00:00,Maharashtra,Nagpur,168
2026-01-13 06:00:00,Maharashtra,Pune,241
2026-01-13 06:00:00,Tamil Nadu,Chennai,470
2026-01-13 06:00:00,Tamil Nadu,Coimbatore,200
2026-01-13 06:00:00,Telangana,Hyderabad,510
2026-01-13 06:00:00,West Bengal,Kolkata,284
2026-01-13 07:00:00,Delhi,New Delhi,606
2026-01-13 07:00:00,Goa,Panaji,69
2026-01-13 07:00:00,Goa,Vasco da Gama,58
2026-01-13 07:00:00,Gujarat,Ahmedabad,407
2026-01-13 07:00:00,Gujarat,Surat,315
2026-01-13 07:00:00,Gujarat,Vadodara,167
2026-01-13 07:00:00,Karnataka,Bengaluru,588
2026-01-13 07:00:00,Karnataka,Mangaluru,96
2026-01-13 07:00:00,Karnataka,Mysuru,157
2026-01-13 07:00:00,Maharashtra,Kolhapur,109
2026-01-13 07:00:00,Maharashtra,Mumbai,638
2026-01-13 07:00:00,Maharashtra,Nagpur,150
2026-01-13 07:00:00,Maharashtra,Pune,278
2026-01-13 07:00:00,Tamil Nadu,Chennai,371
2026-01-13 07:00:00,Tamil Nadu,Coimbatore,190
2026-01-13 07:00:00,Telangana,Hyderabad,465
2026-01-13 07:00:00,West Bengal,Kolkata,341
2026-01-13 08:00:00,Delhi,New Delhi,654
2026-01-13 08:00:00,Goa,Panaji,57
2026-01-13 08:00:00,Goa,Vasco da Gama,41
2026-01-13 08:00:00,Gujarat,Ahmedabad,347
2026-01-13 08:00:00,Gujarat,Surat,314
2026-01-13 08:00:00,Gujarat,Vadodara,201
2026-01-13 08:00:00,Karnataka,Bengaluru,527
2026-01-13 08:00:00,Karnataka,Mangaluru,109
2026-01-13 08:00:00,Karnataka,Mysuru,153
2026-01-13 08:00:00,Maharashtra,Kolhapur,66
2026-01-13 08:00:00,Maharashtra,Mumbai,660
2026-01-13 08:00:00,Maharashtra,Nagpur,163
2026-01-13 08:00:00,Maharashtra,Pune,306
2026-01-13 08:00:00,Tamil Nadu,Chennai,391
2026-01-13 08:00:00,Tamil Nadu,Coimbatore,207
2026-01-13 08:00:00,Telangana,Hyderabad,450
2026-01-13 08:00:00,West Bengal,Kolkata,335
2026-01-13 09:00:00,Delhi,New Delhi,586
2026-01-13 09:00:00,Goa,Panaji,64
2026-01-13 09:00:00,Goa,Vasco da Gama,45
2026-01-13 09:00:00,Gujarat,Ahmedabad,361
2026-01-13 09:00:00,Gujarat,Surat,335
2026-01-13 09:00:00,Gujarat,Vadodara,177
2026-01-13 09:00:00,Karnataka,Bengaluru,661
2026-01-13 09:00:00,Karnataka,Mangaluru,124
2026-01-13 09:00:00,Karnataka,Mysuru,133
2026-01-13 09:00:00,Maharashtra,Kolhapur,86
2026-01-13 09:00:00,Maharashtra,Mumbai,735
2026-01-13 09:00:00,Maharashtra,Nagpur,150
2026-01-13 09:00:00,Maharashtra,Pune,284
2026-01-13 09:00:00,Tamil Nadu,Chennai,399
2026-01-13 09:00:00,Tamil Nadu,Coimbatore,186
2026-01-13 09:00:00,Telangana,Hyderabad,523
2026-01-13 09:00:00,West Bengal,Kolkata,331
2026-01-13 10:00:00,Delhi,New Delhi,1318
2026-01-13 10:00:00,Goa,Panaji,127
2026-01-13 10:00:00,Goa,Vasco da Gama,94
2026-01-13 10:00:00,Gujarat,Ahmedabad,644
2026-01-13 10:00:00,Gujarat,Surat,546
2026-01-13 10:00:00,Gujarat,Vadodara,346
2026-01-13 10:00:00,Karnataka,Bengaluru,1094
2026-01-13 10:00:00,Karnataka,Mangaluru,205
2026-01-13 10:00:00,Karnataka,Mysuru,261
2026-01-13 10:00:00,Maharashtra,Kolhapur,174
2026-01-13 10:00:00,Maharashtra,Mumbai,1181
2026-01-13 10:00:00,Maharashtra,Nagpur,294
2026-01-13 10:00:00,Maharashtra,Pune,540
2026-01-13 10:00:00,Tamil Nadu,Chennai,758
2026-01-13 10:00:00,Tamil Nadu,Coimbatore,399
2026-01-13 10:00:00,Telangana,Hyderabad,809
2026-01-13 10:00:00,West Bengal,Kolkata,585
2026-01-13 11:00:00,Delhi,New Delhi,1249
2026-01-13 11:00:00,Goa,Panaji,135
2026-01-13 11:00:00,Goa,Vasco da Gama,100
2026-01-13 11:00:00,Gujarat,Ahmedabad,691
2026-01-13 11:00:00,Gujarat,Surat,526
2026-01-13 11:00:00,Gujarat,Vadodara,339
2026-01-13 11:00:00,Karnataka,Bengaluru,1089
2026-01-13 11:00:00,Karnataka,Mangaluru,231
2026-01-13 11:00:00,Karnataka,Mysuru,257
2026-01-13 11:00:00,Maharashtra,Kolhapur,170
2026-01-13 11:00:00,Maharashtra,Mumbai,1118
2026-01-13 11:00:00,Maharashtra,Nagpur,293
2026-01-13 11:00:00,Maharashtra,Pune,553
2026-01-13 11:00:00,Tamil Nadu,Chennai,749
2026-01-13 11:00:00,Tamil Nadu,Coimbatore,354
2026-01-13 11:00:00,Telangana,Hyderabad,898
2026-01-13 11:00:00,West Bengal,Kolkata,609
2026-01-13 12:00:00,Delhi,New Delhi,1346
2026-01-13 12:00:00,Goa,Panaji,136
2026-01-13 12:00:00,Goa,Vasco da Gama,80
2026-01-13 12:00:00,Gujarat,Ahmedabad,647
2026-01-13 12:00:00,Gujarat,Surat,571
2026-01-13 12:00:00,Gujarat,Vadodara,343
2026-01-13 12:00:00,Karnataka,Bengaluru,1113
2026-01-13 12:00:00,Karnataka,Mangaluru,210
2026-01-13 12:00:00,Karnataka,Mysuru,261
2026-01-13 12:00:00,Maharashtra,Kolhapur,171
2026-01-13 12:00:00,Maharashtra,Mumbai,1259
2026-01-13 12:00:00,Maharashtra,Nagpur,297
2026-01-13 12:00:00,Maharashtra,Pune,544
2026-01-13 12:00:00,Tamil Nadu,Chennai,769
2026-01-13 12:00:00,Tamil Nadu,Coimbatore,358
2026-01-13 12:00:00,Telangana,Hyderabad,827
2026-01-13 12:00:00,West Bengal,Kolkata,606
2026-01-13 13:00:00,Delhi,New Delhi,1247
2026-01-13 13:00:00,Goa,Panaji,120
2026-01-13 13:00:00,Goa,Vasco da Gama,102
2026-01-13 13:00:00,Gujarat,Ahmedabad,649
2026-01-13 13:00:00,Gujarat,Surat,591
2026-01-13 13:00:00,Gujarat,Vadodara,333
2026-01-13 13:00:00,Karnataka,Bengaluru,1108
2026-01-13 13:00:00,Karnataka,Mangaluru,209
2026-01-13 13:00:00,Karnataka,Mysuru,277
2026-01-13 13:00:00,Maharashtra,Kolhapur,186
2026-01-13 13:00:00,Maharashtra,Mumbai,1193
2026-01-13 13:00:00,Maharashtra,Nagpur,294
2026-01-13 13:00:00,Maharashtra,Pune,542
2026-01-13 13:00:00,Tamil Nadu,Chennai,745
2026-01-13 13:00:00,Tamil Nadu,Coimbatore,365
2026-01-13 13:00:00,Telangana,Hyderabad,738
2026-01-13 13:00:00,West Bengal,Kolkata,632
2026-01-13 14:00:00,Delhi,New Delhi,661
2026-01-13 14:00:00,Goa,Panaji,74
2026-01-13 14:00:00,Goa,Vasco da Gama,58
2026-01-13 14:00:00,Gujarat,Ahmedabad,355
2026-01-13 14:00:00,Gujarat,Surat,296
2026-01-13 14:00:00,Gujarat,Vadodara,152
2026-01-13 14:00:00,Karnataka,Bengaluru,561
2026-01-13 14:00:00,Karnataka,Mangaluru,112
2026-01-13 14:00:00,Karnataka,Mysuru,147
2026-01-13 14:00:00,Maharashtra,Kolhapur,94
2026-01-13 14:00:00,Maharashtra,Mumbai,602
2026-01-13 14:00:00,Maharashtra,Nagpur,153
2026-01-13 14:00:00,Maharashtra,Pune,291
2026-01-13 14:00:00,Tamil Nadu,Chennai,376
2026-01-13 14:00:00,Tamil Nadu,Coimbatore,180
2026-01-13 14:00:00,Telangana,Hyderabad,486
2026-01-13 14:00:00,West Bengal,Kolkata,297
2026-01-13 15:00:00,Delhi,New Delhi,657
2026-01-13 15:00:00,Goa,Panaji,58
2026-01-13 15:00:00,Goa,Vasco da Gama,51
2026-01-13 15:00:00,Gujarat,Ahmedabad,313
2026-01-13 15:00:00,Gujarat,Surat,278
2026-01-13 15:00:00,Gujarat,Vadodara,150
2026-01-13 15:00:00,Karnataka,Bengaluru,552
2026-01-13 15:00:00,Karnataka,Mangaluru,132
2026-01-13 15:00:00,Karnataka,Mysuru,133
2026-01-13 15:00:00,Maharashtra,Kolhapur,96
2026-01-13 15:00:00,Maharashtra,Mumbai,642
2026-01-13 15:00:00,Maharashtra,Nagpur,124
2026-01-13 15:00:00,Maharashtra,Pune,271
2026-01-13 15:00:00,Tamil Nadu,Chennai,357
2026-01-13 15:00:00,Tamil Nadu,Coimbatore,249
2026-01-13 15:00:00,Telangana,Hyderabad,461
2026-01-13 15:00:00,West Bengal,Kolkata,314
2026-01-13 16:00:00,Delhi,New Delhi,711
2026-01-13 16:00:00,Goa,Panaji,67
2026-01-13 16:00:00,Goa,Vasco da Gama,52
2026-01-13 16:00:00,Gujarat,Ahmedabad,358
2026-01-13 16:00:00,Gujarat,Surat,327
2026-01-13 16:00:00,Gujarat,Vadodara,188
2026-01-13 16:00:00,Karnataka,Bengaluru,612
2026-01-13 16:00:00,Karnataka,Mangaluru,127
2026-01-13 16:00:00,Karnataka,Mysuru,136
2026-01-13 16:00:00,Maharashtra,Kolhapur,94
2026-01-13 16:00:00,Maharashtra,Mumbai,656
2026-01-13 16:00:00,Maharashtra,Nagpur,153
2026-01-13 16:00:00,Maharashtra,Pune,289
2026-01-13 16:00:00,Tamil Nadu,Chennai,417
2026-01-13 16:00:00,Tamil Nadu,Coimbatore,192
2026-01-13 16:00:00,Telangana,Hyderabad,440
2026-01-13 16:00:00,West Bengal,Kolkata,336
2026-01-13 17:00:00,Delhi,New Delhi,1672
2026-01-13 17:00:00,Goa,Panaji,192
2026-01-13 17:00:00,Goa,Vasco da Gama,122
2026-01-13 17:00:00,Gujarat,Ahmedabad,872
2026-01-13 17:00:00,Gujarat,Surat,798
2026-01-13 17:00:00,Gujarat,Vadodara,444
2026-01-13 17:00:00,Karnataka,Bengaluru,1449
2026-01-13 17:00:00,Karnataka,Mangaluru,287
2026-01-13 17:00:00,Karnataka,Mysuru,354
2026-01-13 17:00:00,Maharashtra,Kolhapur,247
2026-01-13 17:00:00,Maharashtra,Mumbai,1661
2026-01-13 17:00:00,Maharashtra,Nagpur,414
2026-01-13 17:00:00,Maharashtra,Pune,695
2026-01-13 17:00:00,Tamil Nadu,Chennai,961
2026-01-13 17:00:00,Tamil Nadu,Coimbatore,489
2026-01-13 17:00:00,Telangana,Hyderabad,1116
2026-01-13 17:00:00,West Bengal,Kolkata,794
2026-01-13 18:00:00,Delhi,New Delhi,1636
2026-01-13 18:00:00,Goa,Panaji,187
2026-01-13 18:00:00,Goa,Vasco da Gama,119
2026-01-13 18:00:00,Gujarat,Ahmedabad,884
2026-01-13 18:00:00,Gujarat,Surat,765
2026-01-13 18:00:00,Gujarat,Vadodara,430
2026-01-13 18:00:00,Karnataka,Bengaluru,1486
2026-01-13 18:00:00,Karnataka,Mangaluru,271
2026-01-13 18:00:00,Karnataka,Mysuru,373
2026-01-13 18:00:00,Maharashtra,Kolhapur,248
2026-01-13 18:00:00,Maharashtra,Mumbai,1696
2026-01-13 18:00:00,Maharashtra,Nagpur,393
2026-01-13 18:00:00,Maharashtra,Pune,714
2026-01-13 18:00:00,Tamil Nadu,Chennai,1020
2026-01-13 18:00:00,Tamil Nadu,Coimbatore,534
2026-01-13 18:00:00,Telangana,Hyderabad,1096
2026-01-13 18:00:00,West Bengal,Kolkata,763
2026-01-13 19:00:00,Delhi,New Delhi,1817
2026-01-13 19:00:00,Goa,Panaji,162
2026-01-13 19:00:00,Goa,Vasco da Gama,116
2026-01-13 19:00:00,Gujarat,Ahmedabad,849
2026-01-13 19:00:00,Gujarat,Surat,709
2026-01-13 19:00:00,Gujarat,Vadodara,459
2026-01-13 19:00:00,Karnataka,Bengaluru,1598
2026-01-13 19:00:00,Karnataka,Mangaluru,279
2026-01-13 19:00:00,Karnataka,Mysuru,372
2026-01-13 19:00:00,Maharashtra,Kolhapur,241
2026-01-13 19:00:00,Maharashtra,Mumbai,1570
2026-01-13 19:00:00,Maharashtra,Nagpur,423
2026-01-13 19:00:00,Maharashtra,Pune,719
2026-01-13 19:00:00,Tamil Nadu,Chennai,1051
2026-01-13 19:00:00,Tamil Nadu,Coimbatore,520
2026-01-13 19:00:00,Telangana,Hyderabad,1116
2026-01-13 19:00:00,West Bengal,Kolkata,776
2026-01-13 20:00:00,Delhi,New Delhi,1649
2026-01-13 20:00:00,Goa,Panaji,184
2026-01-13 20:00:00,Goa,Vasco da Gama,111
2026-01-13 20:00:00,Gujarat,Ahmedabad,925
2026-01-13 20:00:00,Gujarat,Surat,774
2026-01-13 20:00:00,Gujarat,Vadodara,456
2026-01-13 20:00:00,Karnataka,Bengaluru,1444
2026-01-13 20:00:00,Karnataka,Mangaluru,284
2026-01-13 20:00:00,Karnataka,Mysuru,364
2026-01-13 20:00:00,Maharashtra,Kolhapur,246
2026-01-13 20:00:00,Maharashtra,Mumbai,1512
2026-01-13 20:00:00,Maharashtra,Nagpur,381
2026-01-13 20:00:00,Maharashtra,Pune,707
2026-01-13 20:00:00,Tamil Nadu,Chennai,994
2026-01-13 20:00:00,Tamil Nadu,Coimbatore,495
2026-01-13 20:00:00,Telangana,Hyderabad,1115
2026-01-13 20:00:00,West Bengal,Kolkata,746
2026-01-13 21:00:00,Delhi,New Delhi,1828
2026-01-13 21:00:00,Goa,Panaji,181
2026-01-13 21:00:00,Goa,Vasco da Gama,107
2026-01-13 21:00:00,Gujarat,Ahmedabad,911
2026-01-13 21:00:00,Gujarat,Surat,786
2026-01-13 21:00:00,Gujarat,Vadodara,415
2026-01-13 21:00:00,Karnataka,Bengaluru,1547
2026-01-13 21:00:00,Karnataka,Mangaluru,278
2026-01-13 21:00:00,Karnataka,Mysuru,361
2026-01-13 21:00:00,Maharashtra,Kolhapur,253
2026-01-13 21:00:00,Maharashtra,Mumbai,1571
2026-01-13 21:00:00,Maharashtra,Nagpur,399
2026-01-13 21:00:00,Maharashtra,Pune,687
2026-01-13 21:00:00,Tamil Nadu,Chennai,997
2026-01-13 21:00:00,Tamil Nadu,Coimbatore,485
2026-01-13 21:00:00,Telangana,Hyderabad,1043
2026-01-13 21:00:00,West Bengal,Kolkata,786
2026-01-13 22:00:00,Delhi,New Delhi,684
2026-01-13 22:00:00,Goa,Panaji,45
2026-01-13 22:00:00,Goa,Vasco da Gama,47
2026-01-13 22:00:00,Gujarat,Ahmedabad,364
2026-01-13 22:00:00,Gujarat,Surat,322
2026-01-13 22:00:00,Gujarat,Vadodara,204
2026-01-13 22:00:00,Karnataka,Bengaluru,535
2026-01-13 22:00:00,Karnataka,Mangaluru,89
2026-01-13 22:00:00,Karnataka,Mysuru,165
2026-01-13 22:00:00,Maharashtra,Kolhapur,96
2026-01-13 22:00:00,Maharashtra,Mumbai,666
2026-01-13 22:00:00,Maharashtra,Nagpur,168
2026-01-13 22:00:00,Maharashtra,Pune,296
2026-01-13 22:00:00,Tamil Nadu,Chennai,434
2026-01-13 22:00:00,Tamil Nadu,Coimbatore,197
2026-01-13 22:00:00,Telangana,Hyderabad,408
2026-01-13 22:00:00,West Bengal,Kolkata,314
2026-01-13 23:00:00,Delhi,New Delhi,714
2026-01-13 23:00:00,Goa,Panaji,65
2026-01-13 23:00:00,Goa,Vasco da Gama,59
2026-01-13 23:00:00,Gujarat,Ahmedabad,359
2026-01-13 23:00:00,Gujarat,Surat,295
2026-01-13 23:00:00,Gujarat,Vadodara,145
2026-01-13 23:00:00,Karnataka,Bengaluru,559
2026-01-13 23:00:00,Karnataka,Mangaluru,128
2026-01-13 23:00:00,Karnataka,Mysuru,130
2026-01-13 23:00:00,Maharashtra,Kolhapur,87
2026-01-13 23:00:00,Maharashtra,Mumbai,672
